county,precinct,office,district,party,candidate,votes
Johnson,Hill 0-04,US REP,3,Libertarian,STEVEN A HOHE,0
Johnson,Hill 0-04,US REP,3,Democrat,JAY SIDIE,1
Johnson,Hill Twp 0-01,US REP,3,Libertarian,STEVEN A HOHE,109
Johnson,Hill Twp 0-01,US REP,3,Democrat,JAY SIDIE,216
Johnson,Hill Twp 0-02,US REP,3,Libertarian,STEVEN A HOHE,0
Johnson,Hill Twp 0-02,US REP,3,Democrat,JAY SIDIE,0
Johnson,Hill Twp 0-03,US REP,3,Libertarian,STEVEN A HOHE,17
Johnson,Hill Twp 0-03,US REP,3,Democrat,JAY SIDIE,23
Johnson,Hill Twp 0-04,US REP,3,Libertarian,STEVEN A HOHE,1
Johnson,Hill Twp 0-04,US REP,3,Democrat,JAY SIDIE,3
Johnson,Hill Twp 0-05,US REP,3,Libertarian,STEVEN A HOHE,3
Johnson,Hill Twp 0-05,US REP,3,Democrat,JAY SIDIE,4
Johnson,Hills 0-01,US REP,3,Libertarian,STEVEN A HOHE,7
Johnson,Hills 0-01,US REP,3,Democrat,JAY SIDIE,146
Johnson,Aubry Twp 0-01,US REP,3,Republican,KEVIN YODER,92
Johnson,Aubry Twp 0-01,US REP,3,N/A,write in,0
Johnson,Aubry Twp 0-02,US REP,3,Republican,KEVIN YODER,595
Johnson,Aubry Twp 0-02,US REP,3,N/A,write in,2
Johnson,Aubry Twp 0-03,US REP,3,Republican,KEVIN YODER,293
Johnson,Aubry Twp 0-03,US REP,3,N/A,write in,0
Johnson,Aubry Twp 0-04,US REP,3,Republican,KEVIN YODER,740
Johnson,Aubry Twp 0-04,US REP,3,N/A,write in,3
Johnson,Aubry Twp 0-05,US REP,3,Republican,KEVIN YODER,13
Johnson,Aubry Twp 0-05,US REP,3,N/A,write in,0
Johnson,Aubry Twp 0-06,US REP,3,Republican,KEVIN YODER,78
Johnson,Aubry Twp 0-06,US REP,3,N/A,write in,0
Johnson,De Soto 0-01,US REP,3,Republican,KEVIN YODER,548
Johnson,De Soto 0-01,US REP,3,N/A,write in,0
Johnson,De Soto 0-02,US REP,3,Republican,KEVIN YODER,353
Johnson,De Soto 0-02,US REP,3,N/A,write in,0
Johnson,De Soto 0-03,US REP,3,Republican,KEVIN YODER,560
Johnson,De Soto 0-03,US REP,3,N/A,write in,0
Johnson,De Soto 0-06,US REP,3,Republican,KEVIN YODER,42
Johnson,De Soto 0-06,US REP,3,N/A,write in,1
Johnson,De Soto 0-07,US REP,3,Republican,KEVIN YODER,2
Johnson,De Soto 0-07,US REP,3,N/A,write in,0
Johnson,Edgerton 0-01,US REP,3,Republican,KEVIN YODER,407
Johnson,Edgerton 0-01,US REP,3,N/A,write in,0
Johnson,Edgerton 0-05,US REP,3,Republican,KEVIN YODER,3
Johnson,Edgerton 0-05,US REP,3,N/A,write in,0
Johnson,Edgerton 0-06,US REP,3,Republican,KEVIN YODER,1
Johnson,Edgerton 0-06,US REP,3,N/A,write in,0
Johnson,Fairway 1-01,US REP,3,Republican,KEVIN YODER,167
Johnson,Fairway 1-01,US REP,3,N/A,write in,0
Johnson,Fairway 1-02,US REP,3,Republican,KEVIN YODER,124
Johnson,Fairway 1-02,US REP,3,N/A,write in,0
Johnson,Fairway 2-01,US REP,3,Republican,KEVIN YODER,128
Johnson,Fairway 2-01,US REP,3,N/A,write in,0
Johnson,Fairway 2-02,US REP,3,Republican,KEVIN YODER,142
Johnson,Fairway 2-02,US REP,3,N/A,write in,0
Johnson,Fairway 3-01,US REP,3,Republican,KEVIN YODER,182
Johnson,Fairway 3-01,US REP,3,N/A,write in,0
Johnson,Fairway 3-02,US REP,3,Republican,KEVIN YODER,166
Johnson,Fairway 3-02,US REP,3,N/A,write in,0
Johnson,Fairway 4-01,US REP,3,Republican,KEVIN YODER,53
Johnson,Fairway 4-01,US REP,3,N/A,write in,0
Johnson,Fairway 4-02,US REP,3,Republican,KEVIN YODER,55
Johnson,Fairway 4-02,US REP,3,N/A,write in,0
Johnson,Fairway 4-03,US REP,3,Republican,KEVIN YODER,52
Johnson,Fairway 4-03,US REP,3,N/A,write in,0
Johnson,Fairway 4-04,US REP,3,Republican,KEVIN YODER,58
Johnson,Fairway 4-04,US REP,3,N/A,write in,0
Johnson,Gardner 0-01,US REP,3,Republican,KEVIN YODER,813
Johnson,Gardner 0-01,US REP,3,N/A,write in,2
Johnson,Gardner 0-02,US REP,3,Republican,KEVIN YODER,113
Johnson,Gardner 0-02,US REP,3,N/A,write in,0
Johnson,Gardner 0-03,US REP,3,Republican,KEVIN YODER,533
Johnson,Gardner 0-03,US REP,3,N/A,write in,0
Johnson,Gardner 0-04,US REP,3,Republican,KEVIN YODER,417
Johnson,Gardner 0-04,US REP,3,N/A,write in,1
Johnson,Gardner 0-06,US REP,3,Republican,KEVIN YODER,658
Johnson,Gardner 0-06,US REP,3,N/A,write in,1
Johnson,Gardner 0-07,US REP,3,Republican,KEVIN YODER,6
Johnson,Gardner 0-07,US REP,3,N/A,write in,0
Johnson,Gardner 0-08,US REP,3,Republican,KEVIN YODER,73
Johnson,Gardner 0-08,US REP,3,N/A,write in,0
Johnson,Gardner 0-09,US REP,3,Republican,KEVIN YODER,745
Johnson,Gardner 0-09,US REP,3,N/A,write in,2
Johnson,Gardner 0-10,US REP,3,Republican,KEVIN YODER,505
Johnson,Gardner 0-10,US REP,3,N/A,write in,1
Johnson,Gardner 0-12,US REP,3,Republican,KEVIN YODER,4
Johnson,Gardner 0-12,US REP,3,N/A,write in,0
Johnson,Gardner 0-13,US REP,3,Republican,KEVIN YODER,504
Johnson,Gardner 0-13,US REP,3,N/A,write in,0
Johnson,Gardner 0-14,US REP,3,Republican,KEVIN YODER,387
Johnson,Gardner 0-14,US REP,3,N/A,write in,0
Johnson,Gardner Twp 0-01,US REP,3,Republican,KEVIN YODER,280
Johnson,Gardner Twp 0-01,US REP,3,N/A,write in,0
Johnson,Gardner Twp 0-02,US REP,3,Republican,KEVIN YODER,341
Johnson,Gardner Twp 0-02,US REP,3,N/A,write in,0
Johnson,Gardner Twp 0-04,US REP,3,Republican,KEVIN YODER,1
Johnson,Gardner Twp 0-04,US REP,3,N/A,write in,0
Johnson,Gardner Twp 0-05,US REP,3,Republican,KEVIN YODER,4
Johnson,Gardner Twp 0-05,US REP,3,N/A,write in,0
Johnson,Gardner Twp 0-07,US REP,3,Republican,KEVIN YODER,2
Johnson,Gardner Twp 0-07,US REP,3,N/A,write in,0
Johnson,Gardner Twp 0-08,US REP,3,Republican,KEVIN YODER,2
Johnson,Gardner Twp 0-08,US REP,3,N/A,write in,0
Johnson,Gardner Twp 0-09,US REP,3,Republican,KEVIN YODER,2
Johnson,Gardner Twp 0-09,US REP,3,N/A,write in,0
Johnson,Gardner Twp 0-10,US REP,3,Republican,KEVIN YODER,1
Johnson,Gardner Twp 0-10,US REP,3,N/A,write in,0
Johnson,Gardner Twp 0-11,US REP,3,Republican,KEVIN YODER,63
Johnson,Gardner Twp 0-11,US REP,3,N/A,write in,1
Johnson,Twp 0-13,US REP,3,Republican,KEVIN YODER,1
Johnson,Twp 0-13,US REP,3,N/A,write in,0
Johnson,Quivira 0-01,US REP,3,Republican,KEVIN YODER,424
Johnson,Quivira 0-01,US REP,3,N/A,write in,0
Johnson,Twp 0-01,US REP,3,Republican,KEVIN YODER,566
Johnson,Twp 0-01,US REP,3,N/A,write in,0
Johnson,Twp 0-02,US REP,3,Republican,KEVIN YODER,1
Johnson,Twp 0-02,US REP,3,N/A,write in,0
Johnson,Twp 0-03,US REP,3,Republican,KEVIN YODER,2
Johnson,Twp 0-03,US REP,3,N/A,write in,0
Johnson,Twp 0-01,US REP,3,Republican,KEVIN YODER,149
Johnson,Twp 0-01,US REP,3,N/A,write in,0
Johnson,Twp 0-02,US REP,3,Republican,KEVIN YODER,278
Johnson,Twp 0-02,US REP,3,N/A,write in,0
Johnson,Hills 0-01,US REP,3,Republican,KEVIN YODER,352
Johnson,Hills 0-01,US REP,3,N/A,write in,0
Johnson,Hills 0-02,US REP,3,Republican,KEVIN YODER,389
Johnson,Hills 0-02,US REP,3,N/A,write in,0
Johnson,Hills 0-03,US REP,3,Republican,KEVIN YODER,279
Johnson,Hills 0-03,US REP,3,N/A,write in,2
Johnson,Hills 0-04,US REP,3,Republican,KEVIN YODER,432
Johnson,Hills 0-04,US REP,3,N/A,write in,0
Johnson,Woods 0-01,US REP,3,Republican,KEVIN YODER,61
Johnson,Woods 0-01,US REP,3,N/A,write in,0
Johnson,Twp 0-01,US REP,3,Republican,KEVIN YODER,212
Johnson,Twp 0-01,US REP,3,N/A,write in,0
Johnson,Twp 0-02,US REP,3,Republican,KEVIN YODER,49
Johnson,Twp 0-02,US REP,3,N/A,write in,0
Johnson,Twp 0-03,US REP,3,Republican,KEVIN YODER,26
Johnson,Twp 0-03,US REP,3,N/A,write in,0
Johnson,Twp 0-04,US REP,3,Republican,KEVIN YODER,3
Johnson,Twp 0-04,US REP,3,N/A,write in,0
Johnson,Twp 0-07,US REP,3,Republican,KEVIN YODER,0
Johnson,Twp 0-07,US REP,3,N/A,write in,0
Johnson,Twp 0-08,US REP,3,Republican,KEVIN YODER,7
Johnson,Twp 0-08,US REP,3,N/A,write in,0
Johnson,Twp 0-10,US REP,3,Republican,KEVIN YODER,7
Johnson,Twp 0-10,US REP,3,N/A,write in,0
Johnson,Twp 0-11,US REP,3,Republican,KEVIN YODER,2
Johnson,Twp 0-11,US REP,3,N/A,write in,0
Johnson,Twp 0-14,US REP,3,Republican,KEVIN YODER,1
Johnson,Twp 0-14,US REP,3,N/A,write in,0
Johnson,Twp 0-24,US REP,3,Republican,KEVIN YODER,1
Johnson,Twp 0-24,US REP,3,N/A,write in,0
Johnson,Twp 0-25,US REP,3,Republican,KEVIN YODER,6
Johnson,Twp 0-25,US REP,3,N/A,write in,0
Johnson,Twp 0-26,US REP,3,Republican,KEVIN YODER,4
Johnson,Twp 0-26,US REP,3,N/A,write in,0
Johnson,Twp 0-27,US REP,3,Republican,KEVIN YODER,1
Johnson,Twp 0-27,US REP,3,N/A,write in,0
Johnson,Twp 0-32,US REP,3,Republican,KEVIN YODER,18
Johnson,Twp 0-32,US REP,3,N/A,write in,0
Johnson,Park 1-01,US REP,3,Republican,KEVIN YODER,295
Johnson,Park 1-01,US REP,3,N/A,write in,2
Johnson,Park 1-02,US REP,3,Republican,KEVIN YODER,285
Johnson,Park 1-02,US REP,3,N/A,write in,1
Johnson,Park 1-03,US REP,3,Republican,KEVIN YODER,335
Johnson,Park 1-03,US REP,3,N/A,write in,0
Johnson,Park 1-04,US REP,3,Republican,KEVIN YODER,113
Johnson,Park 1-04,US REP,3,N/A,write in,0
Johnson,Park 1-05,US REP,3,Republican,KEVIN YODER,199
Johnson,Park 1-05,US REP,3,N/A,write in,0
Johnson,Park 1-06,US REP,3,Republican,KEVIN YODER,370
Johnson,Park 1-06,US REP,3,N/A,write in,2
Johnson,Park 1-07,US REP,3,Republican,KEVIN YODER,422
Johnson,Park 1-07,US REP,3,N/A,write in,1
Johnson,Park 1-08,US REP,3,Republican,KEVIN YODER,267
Johnson,Park 1-08,US REP,3,N/A,write in,1
Johnson,Park 1-09,US REP,3,Republican,KEVIN YODER,194
Johnson,Park 1-09,US REP,3,N/A,write in,0
Johnson,Park 1-10,US REP,3,Republican,KEVIN YODER,363
Johnson,Park 1-10,US REP,3,N/A,write in,1
Johnson,Park 1-11,US REP,3,Republican,KEVIN YODER,126
Johnson,Park 1-11,US REP,3,N/A,write in,0
Johnson,Park 1-12,US REP,3,Republican,KEVIN YODER,346
Johnson,Park 1-12,US REP,3,N/A,write in,1
Johnson,Park 1-13,US REP,3,Republican,KEVIN YODER,244
Johnson,Park 1-13,US REP,3,N/A,write in,0
Johnson,Park 1-14,US REP,3,Republican,KEVIN YODER,315
Johnson,Park 1-14,US REP,3,N/A,write in,0
Johnson,Park 1-15,US REP,3,Republican,KEVIN YODER,156
Johnson,Park 1-15,US REP,3,N/A,write in,0
Johnson,Park 1-16,US REP,3,Republican,KEVIN YODER,342
Johnson,Park 1-16,US REP,3,N/A,write in,0
Johnson,Park 1-17,US REP,3,Republican,KEVIN YODER,173
Johnson,Park 1-17,US REP,3,N/A,write in,1
Johnson,Park 1-18,US REP,3,Republican,KEVIN YODER,289
Johnson,Park 1-18,US REP,3,N/A,write in,1
Johnson,Park 1-19,US REP,3,Republican,KEVIN YODER,269
Johnson,Park 1-19,US REP,3,N/A,write in,2
Johnson,Park 1-20,US REP,3,Republican,KEVIN YODER,176
Johnson,Park 1-20,US REP,3,N/A,write in,0
Johnson,Park 1-21,US REP,3,Republican,KEVIN YODER,111
Johnson,Park 1-21,US REP,3,N/A,write in,0
Johnson,Park 1-22,US REP,3,Republican,KEVIN YODER,80
Johnson,Park 1-22,US REP,3,N/A,write in,0
Johnson,Park 2-01,US REP,3,Republican,KEVIN YODER,292
Johnson,Park 2-01,US REP,3,N/A,write in,0
Johnson,Park 2-02,US REP,3,Republican,KEVIN YODER,306
Johnson,Park 2-02,US REP,3,N/A,write in,1
Johnson,Park 2-03,US REP,3,Republican,KEVIN YODER,254
Johnson,Park 2-03,US REP,3,N/A,write in,3
Johnson,Park 2-04,US REP,3,Republican,KEVIN YODER,328
Johnson,Park 2-04,US REP,3,N/A,write in,1
Johnson,Park 2-05,US REP,3,Republican,KEVIN YODER,301
Johnson,Park 2-05,US REP,3,N/A,write in,0
Johnson,Park 2-06,US REP,3,Republican,KEVIN YODER,312
Johnson,Park 2-06,US REP,3,N/A,write in,0
Johnson,Park 2-07,US REP,3,Republican,KEVIN YODER,260
Johnson,Park 2-07,US REP,3,N/A,write in,0
Johnson,Park 2-08,US REP,3,Republican,KEVIN YODER,194
Johnson,Park 2-08,US REP,3,N/A,write in,2
Johnson,Park 2-09,US REP,3,Republican,KEVIN YODER,287
Johnson,Park 2-09,US REP,3,N/A,write in,0
Johnson,Park 2-10,US REP,3,Republican,KEVIN YODER,263
Johnson,Park 2-10,US REP,3,N/A,write in,2
Johnson,Park 2-11,US REP,3,Republican,KEVIN YODER,290
Johnson,Park 2-11,US REP,3,N/A,write in,1
Johnson,Park 2-12,US REP,3,Republican,KEVIN YODER,238
Johnson,Park 2-12,US REP,3,N/A,write in,0
Johnson,Park 2-13,US REP,3,Republican,KEVIN YODER,161
Johnson,Park 2-13,US REP,3,N/A,write in,0
Johnson,Park 2-14,US REP,3,Republican,KEVIN YODER,204
Johnson,Park 2-14,US REP,3,N/A,write in,1
Johnson,Park 2-15,US REP,3,Republican,KEVIN YODER,404
Johnson,Park 2-15,US REP,3,N/A,write in,0
Johnson,Park 2-16,US REP,3,Republican,KEVIN YODER,231
Johnson,Park 2-16,US REP,3,N/A,write in,0
Johnson,Park 2-17,US REP,3,Republican,KEVIN YODER,410
Johnson,Park 2-17,US REP,3,N/A,write in,1
Johnson,Park 2-18,US REP,3,Republican,KEVIN YODER,426
Johnson,Park 2-18,US REP,3,N/A,write in,4
Johnson,Park 2-19,US REP,3,Republican,KEVIN YODER,259
Johnson,Park 2-19,US REP,3,N/A,write in,2
Johnson,Park 2-20,US REP,3,Republican,KEVIN YODER,264
Johnson,Park 2-20,US REP,3,N/A,write in,0
Johnson,Park 2-21,US REP,3,Republican,KEVIN YODER,266
Johnson,Park 2-21,US REP,3,N/A,write in,1
Johnson,Park 2-22,US REP,3,Republican,KEVIN YODER,283
Johnson,Park 2-22,US REP,3,N/A,write in,0
Johnson,Park 2-23,US REP,3,Republican,KEVIN YODER,340
Johnson,Park 2-23,US REP,3,N/A,write in,1
Johnson,Park 2-24,US REP,3,Republican,KEVIN YODER,568
Johnson,Park 2-24,US REP,3,N/A,write in,0
Johnson,Park 2-25,US REP,3,Republican,KEVIN YODER,393
Johnson,Park 2-25,US REP,3,N/A,write in,1
Johnson,Park 2-26,US REP,3,Republican,KEVIN YODER,124
Johnson,Park 2-26,US REP,3,N/A,write in,1
Johnson,Park 3-01,US REP,3,Republican,KEVIN YODER,593
Johnson,Park 3-01,US REP,3,N/A,write in,1
Johnson,Park 3-02,US REP,3,Republican,KEVIN YODER,339
Johnson,Park 3-02,US REP,3,N/A,write in,1
Johnson,Park 3-03,US REP,3,Republican,KEVIN YODER,319
Johnson,Park 3-03,US REP,3,N/A,write in,2
Johnson,Park 3-04,US REP,3,Republican,KEVIN YODER,407
Johnson,Park 3-04,US REP,3,N/A,write in,0
Johnson,Park 3-05,US REP,3,Republican,KEVIN YODER,457
Johnson,Park 3-05,US REP,3,N/A,write in,3
Johnson,Park 3-06,US REP,3,Republican,KEVIN YODER,435
Johnson,Park 3-06,US REP,3,N/A,write in,0
Johnson,Park 3-07,US REP,3,Republican,KEVIN YODER,308
Johnson,Park 3-07,US REP,3,N/A,write in,0
Johnson,Park 3-08,US REP,3,Republican,KEVIN YODER,339
Johnson,Park 3-08,US REP,3,N/A,write in,0
Johnson,Park 3-09,US REP,3,Republican,KEVIN YODER,499
Johnson,Park 3-09,US REP,3,N/A,write in,0
Johnson,Park 3-10,US REP,3,Republican,KEVIN YODER,294
Johnson,Park 3-10,US REP,3,N/A,write in,0
Johnson,Park 3-11,US REP,3,Republican,KEVIN YODER,411
Johnson,Park 3-11,US REP,3,N/A,write in,0
Johnson,Park 3-12,US REP,3,Republican,KEVIN YODER,248
Johnson,Park 3-12,US REP,3,N/A,write in,1
Johnson,Park 3-13,US REP,3,Republican,KEVIN YODER,683
Johnson,Park 3-13,US REP,3,N/A,write in,0
Johnson,Park 3-14,US REP,3,Republican,KEVIN YODER,437
Johnson,Park 3-14,US REP,3,N/A,write in,3
Johnson,Park 3-15,US REP,3,Republican,KEVIN YODER,335
Johnson,Park 3-15,US REP,3,N/A,write in,0
Johnson,Park 3-16,US REP,3,Republican,KEVIN YODER,328
Johnson,Park 3-16,US REP,3,N/A,write in,1
Johnson,Park 3-17,US REP,3,Republican,KEVIN YODER,304
Johnson,Park 3-17,US REP,3,N/A,write in,1
Johnson,Park 3-18,US REP,3,Republican,KEVIN YODER,328
Johnson,Park 3-18,US REP,3,N/A,write in,1
Johnson,Park 3-19,US REP,3,Republican,KEVIN YODER,390
Johnson,Park 3-19,US REP,3,N/A,write in,0
Johnson,Park 3-20,US REP,3,Republican,KEVIN YODER,484
Johnson,Park 3-20,US REP,3,N/A,write in,0
Johnson,Park 3-21,US REP,3,Republican,KEVIN YODER,361
Johnson,Park 3-21,US REP,3,N/A,write in,0
Johnson,Park 3-22,US REP,3,Republican,KEVIN YODER,217
Johnson,Park 3-22,US REP,3,N/A,write in,0
Johnson,Park 4-01,US REP,3,Republican,KEVIN YODER,372
Johnson,Park 4-01,US REP,3,N/A,write in,0
Johnson,Park 4-02,US REP,3,Republican,KEVIN YODER,723
Johnson,Park 4-02,US REP,3,N/A,write in,2
Johnson,Park 4-03,US REP,3,Republican,KEVIN YODER,795
Johnson,Park 4-03,US REP,3,N/A,write in,0
Johnson,Park 4-04,US REP,3,Republican,KEVIN YODER,721
Johnson,Park 4-04,US REP,3,N/A,write in,0
Johnson,Park 4-05,US REP,3,Republican,KEVIN YODER,508
Johnson,Park 4-05,US REP,3,N/A,write in,0
Johnson,Park 4-06,US REP,3,Republican,KEVIN YODER,403
Johnson,Park 4-06,US REP,3,N/A,write in,0
Johnson,Park 4-07,US REP,3,Republican,KEVIN YODER,268
Johnson,Park 4-07,US REP,3,N/A,write in,1
Johnson,Park 4-08,US REP,3,Republican,KEVIN YODER,467
Johnson,Park 4-08,US REP,3,N/A,write in,0
Johnson,Park 4-09,US REP,3,Republican,KEVIN YODER,516
Johnson,Park 4-09,US REP,3,N/A,write in,0
Johnson,Park 4-10,US REP,3,Republican,KEVIN YODER,362
Johnson,Park 4-10,US REP,3,N/A,write in,0
Johnson,Park 4-11,US REP,3,Republican,KEVIN YODER,551
Johnson,Park 4-11,US REP,3,N/A,write in,0
Johnson,Park 4-12,US REP,3,Republican,KEVIN YODER,717
Johnson,Park 4-12,US REP,3,N/A,write in,2
Johnson,Park 4-13,US REP,3,Republican,KEVIN YODER,507
Johnson,Park 4-13,US REP,3,N/A,write in,0
Johnson,Park 4-14,US REP,3,Republican,KEVIN YODER,332
Johnson,Park 4-14,US REP,3,N/A,write in,0
Johnson,Park 4-15,US REP,3,Republican,KEVIN YODER,671
Johnson,Park 4-15,US REP,3,N/A,write in,0
Johnson,Park 4-16,US REP,3,Republican,KEVIN YODER,682
Johnson,Park 4-16,US REP,3,N/A,write in,1
Johnson,Park 4-17,US REP,3,Republican,KEVIN YODER,621
Johnson,Park 4-17,US REP,3,N/A,write in,2
Johnson,Park 4-18,US REP,3,Republican,KEVIN YODER,106
Johnson,Park 4-18,US REP,3,N/A,write in,0
Johnson,Park 4-19,US REP,3,Republican,KEVIN YODER,647
Johnson,Park 4-19,US REP,3,N/A,write in,0
Johnson,Park 5-01,US REP,3,Republican,KEVIN YODER,473
Johnson,Park 5-01,US REP,3,N/A,write in,0
Johnson,Park 5-02,US REP,3,Republican,KEVIN YODER,49
Johnson,Park 5-02,US REP,3,N/A,write in,0
Johnson,Park 5-03,US REP,3,Republican,KEVIN YODER,542
Johnson,Park 5-03,US REP,3,N/A,write in,1
Johnson,Park 5-04,US REP,3,Republican,KEVIN YODER,406
Johnson,Park 5-04,US REP,3,N/A,write in,0
Johnson,Park 5-05,US REP,3,Republican,KEVIN YODER,296
Johnson,Park 5-05,US REP,3,N/A,write in,2
Johnson,Park 5-06,US REP,3,Republican,KEVIN YODER,440
Johnson,Park 5-06,US REP,3,N/A,write in,0
Johnson,Park 5-07,US REP,3,Republican,KEVIN YODER,756
Johnson,Park 5-07,US REP,3,N/A,write in,1
Johnson,Park 5-08,US REP,3,Republican,KEVIN YODER,920
Johnson,Park 5-08,US REP,3,N/A,write in,1
Johnson,Park 5-09,US REP,3,Republican,KEVIN YODER,665
Johnson,Park 5-09,US REP,3,N/A,write in,0
Johnson,Park 5-10,US REP,3,Republican,KEVIN YODER,480
Johnson,Park 5-10,US REP,3,N/A,write in,0
Johnson,Park 5-11,US REP,3,Republican,KEVIN YODER,538
Johnson,Park 5-11,US REP,3,N/A,write in,0
Johnson,Park 5-12,US REP,3,Republican,KEVIN YODER,229
Johnson,Park 5-12,US REP,3,N/A,write in,0
Johnson,Park 5-13,US REP,3,Republican,KEVIN YODER,537
Johnson,Park 5-13,US REP,3,N/A,write in,0
Johnson,Park 5-14,US REP,3,Republican,KEVIN YODER,505
Johnson,Park 5-14,US REP,3,N/A,write in,0
Johnson,Park 5-15,US REP,3,Republican,KEVIN YODER,448
Johnson,Park 5-15,US REP,3,N/A,write in,1
Johnson,Park 5-16,US REP,3,Republican,KEVIN YODER,301
Johnson,Park 5-16,US REP,3,N/A,write in,1
Johnson,Park 5-17,US REP,3,Republican,KEVIN YODER,215
Johnson,Park 5-17,US REP,3,N/A,write in,0
Johnson,Park 5-18,US REP,3,Republican,KEVIN YODER,500
Johnson,Park 5-18,US REP,3,N/A,write in,0
Johnson,Park 6-01,US REP,3,Republican,KEVIN YODER,588
Johnson,Park 6-01,US REP,3,N/A,write in,0
Johnson,Park 6-02,US REP,3,Republican,KEVIN YODER,504
Johnson,Park 6-02,US REP,3,N/A,write in,0
Johnson,Park 6-03,US REP,3,Republican,KEVIN YODER,389
Johnson,Park 6-03,US REP,3,N/A,write in,0
Johnson,Park 6-04,US REP,3,Republican,KEVIN YODER,637
Johnson,Park 6-04,US REP,3,N/A,write in,0
Johnson,Park 6-05,US REP,3,Republican,KEVIN YODER,632
Johnson,Park 6-05,US REP,3,N/A,write in,0
Johnson,Park 6-06,US REP,3,Republican,KEVIN YODER,0
Johnson,Park 6-06,US REP,3,N/A,write in,0
Johnson,Park 6-07,US REP,3,Republican,KEVIN YODER,188
Johnson,Park 6-07,US REP,3,N/A,write in,0
Johnson,Park 6-08,US REP,3,Republican,KEVIN YODER,1491
Johnson,Park 6-08,US REP,3,N/A,write in,2
Johnson,Park 6-09,US REP,3,Republican,KEVIN YODER,774
Johnson,Park 6-09,US REP,3,N/A,write in,0
Johnson,Park 6-10,US REP,3,Republican,KEVIN YODER,504
Johnson,Park 6-10,US REP,3,N/A,write in,2
Johnson,Park 6-11,US REP,3,Republican,KEVIN YODER,492
Johnson,Park 6-11,US REP,3,N/A,write in,0
Johnson,Park 6-12,US REP,3,Republican,KEVIN YODER,216
Johnson,Park 6-12,US REP,3,N/A,write in,0
Johnson,Park 6-13,US REP,3,Republican,KEVIN YODER,810
Johnson,Park 6-13,US REP,3,N/A,write in,1
Johnson,Park 6-15,US REP,3,Republican,KEVIN YODER,726
Johnson,Park 6-15,US REP,3,N/A,write in,1
Johnson,Park 6-16,US REP,3,Republican,KEVIN YODER,413
Johnson,Park 6-16,US REP,3,N/A,write in,0
Johnson,Park 6-17,US REP,3,Republican,KEVIN YODER,104
Johnson,Park 6-17,US REP,3,N/A,write in,0
Johnson,Park 6-18,US REP,3,Republican,KEVIN YODER,1
Johnson,Park 6-18,US REP,3,N/A,write in,0
Johnson,Park 6-19,US REP,3,Republican,KEVIN YODER,579
Johnson,Park 6-19,US REP,3,N/A,write in,0
Johnson,Park 6-20,US REP,3,Republican,KEVIN YODER,365
Johnson,Park 6-20,US REP,3,N/A,write in,0
Johnson,Park 6-21,US REP,3,Republican,KEVIN YODER,1184
Johnson,Park 6-21,US REP,3,N/A,write in,0
Johnson,Twp 0-02,US REP,3,Republican,KEVIN YODER,389
Johnson,Twp 0-02,US REP,3,N/A,write in,0
Johnson,Twp 0-04,US REP,3,Republican,KEVIN YODER,327
Johnson,Twp 0-04,US REP,3,N/A,write in,0
Johnson,Twp 0-05,US REP,3,Republican,KEVIN YODER,17
Johnson,Twp 0-05,US REP,3,N/A,write in,0
Johnson,Twp 0-09,US REP,3,Republican,KEVIN YODER,22
Johnson,Twp 0-09,US REP,3,N/A,write in,0
Johnson,Twp 0-10,US REP,3,Republican,KEVIN YODER,2
Johnson,Twp 0-10,US REP,3,N/A,write in,0
Johnson,Twp 0-11,US REP,3,Republican,KEVIN YODER,86
Johnson,Twp 0-11,US REP,3,N/A,write in,0
Johnson,Village 1-01,US REP,3,Republican,KEVIN YODER,400
Johnson,Village 1-01,US REP,3,N/A,write in,0
Johnson,Village 1-02,US REP,3,Republican,KEVIN YODER,269
Johnson,Village 1-02,US REP,3,N/A,write in,0
Johnson,Village 1-03,US REP,3,Republican,KEVIN YODER,399
Johnson,Village 1-03,US REP,3,N/A,write in,0
Johnson,Village 2-01,US REP,3,Republican,KEVIN YODER,298
Johnson,Village 2-01,US REP,3,N/A,write in,0
Johnson,Village 2-02,US REP,3,Republican,KEVIN YODER,181
Johnson,Village 2-02,US REP,3,N/A,write in,0
Johnson,Village 2-03,US REP,3,Republican,KEVIN YODER,270
Johnson,Village 2-03,US REP,3,N/A,write in,0
Johnson,Village 3-01,US REP,3,Republican,KEVIN YODER,260
Johnson,Village 3-01,US REP,3,N/A,write in,0
Johnson,Village 3-02,US REP,3,Republican,KEVIN YODER,367
Johnson,Village 3-02,US REP,3,N/A,write in,0
Johnson,Village 3-03,US REP,3,Republican,KEVIN YODER,321
Johnson,Village 3-03,US REP,3,N/A,write in,0
Johnson,Village 4-01,US REP,3,Republican,KEVIN YODER,436
Johnson,Village 4-01,US REP,3,N/A,write in,2
Johnson,Village 4-02,US REP,3,Republican,KEVIN YODER,260
Johnson,Village 4-02,US REP,3,N/A,write in,0
Johnson,Village 4-03,US REP,3,Republican,KEVIN YODER,401
Johnson,Village 4-03,US REP,3,N/A,write in,1
Johnson,Village 5-01,US REP,3,Republican,KEVIN YODER,424
Johnson,Village 5-01,US REP,3,N/A,write in,0
Johnson,Village 5-02,US REP,3,Republican,KEVIN YODER,467
Johnson,Village 5-02,US REP,3,N/A,write in,0
